timestamp,date,time,open,high,low,close,volume,ticker
1503558000.0,20170824,0300,4146.97,4163.59,4085.01,4113.58,35.012634,BTC
1503561600.0,20170824,0400,4113.58,4148.19,4090.39,4113.98,32.247571,BTC
1503565200.0,20170824,0500,4113.98,4177.64,4113.49,4132.09,28.158769,BTC
1503568800.0,20170824,0600,4132.09,4177.18,4131.91,4133.42,29.921536,BTC
1503572400.0,20170824,0700,4153.97,4173.99,4133.41,4153.32,32.851584,BTC
1503576000.0,20170824,0800,4153.8,4206.88,4153.32,4200.0,32.275428,BTC
1503579600.0,20170824,0900,4200.0,4224.0,4150.0,4165.01,38.916346,BTC
1503583200.0,20170824,1000,4166.0,4250.94,4165.01,4173.98,66.494552,BTC
1503586800.0,20170824,1100,4173.98,4215.74,4166.67,4202.0,33.800162,BTC
1503590400.0,20170824,1200,4211.78,4224.64,4136.33,4150.89,31.360472,BTC
1503594000.0,20170824,1300,4167.69,4184.48,4148.78,4157.74,38.640678,BTC
1503597600.0,20170824,1400,4173.11,4250.9,4157.74,4221.0,52.315975,BTC
1503601200.0,20170824,1500,4235.9,4250.78,4196.01,4222.0,24.680217,BTC
1503604800.0,20170824,1600,4223.06,4250.71,4207.86,4215.0,29.31562,BTC
1503608400.0,20170824,1700,4225.5,4236.0,4178.22,4188.18,27.542633,BTC
1503612000.0,20170824,1800,4188.18,4221.0,4179.22,4221.0,28.000581,BTC
1503615600.0,20170824,1900,4234.0,4250.77,4206.61,4216.07,26.720524,BTC
1503619200.0,20170824,2000,4216.1,4245.0,4193.17,4193.5,22.598965,BTC
1503622800.0,20170824,2100,4208.1,4234.0,4205.87,4207.0,23.743291,BTC
1503626400.0,20170824,2200,4207.0,4330.61,4206.11,4326.23,28.537979,BTC
1503630000.0,20170824,2300,4326.24,4371.68,4297.76,4316.01,35.77572,BTC
1503633600.0,20170825,0000,4316.01,4369.0,4310.59,4366.0,48.189784,BTC
1503637200.0,20170825,0100,4368.0,4370.0,4328.58,4333.01,36.700204,BTC
1503640800.0,20170825,0200,4333.01,4363.71,4328.58,4363.71,27.696571,BTC
1503644400.0,20170825,0300,4346.14,4363.71,4295.75,4312.69,28.517967,BTC
1503648000.0,20170825,0400,4312.69,4362.0,4310.2,4310.2,30.476973,BTC
1503651600.0,20170825,0500,4296.63,4340.0,4281.04,4281.04,17.86787,BTC
1503655200.0,20170825,0600,4294.79,4333.96,4267.5,4302.72,31.839845,BTC
1503658800.0,20170825,0700,4302.72,4335.0,4300.0,4329.0,21.324855,BTC
1503662400.0,20170825,0800,4317.81,4354.35,4316.54,4332.17,21.362133,BTC
1503666000.0,20170825,0900,4332.17,4352.0,4332.17,4344.56,12.23636,BTC
1503669600.0,20170825,1000,4344.56,4344.56,4298.74,4314.33,15.039453,BTC
1503673200.0,20170825,1100,4331.67,4361.28,4313.0,4361.27,25.795114,BTC
1503676800.0,20170825,1200,4361.27,4361.27,4261.13,4309.69,110.998609,BTC
1503680400.0,20170825,1300,4311.69,4345.0,4297.66,4312.0,20.801018,BTC
1503684000.0,20170825,1400,4303.82,4340.0,4291.52,4305.0,10.610266,BTC
1503687600.0,20170825,1500,4321.5,4422.29,4321.5,4394.36,21.796763,BTC
1503691200.0,20170825,1600,4394.36,4453.91,4375.29,4447.31,17.78478,BTC
1503694800.0,20170825,1700,4414.01,4424.99,4372.29,4402.32,15.893944,BTC
1503698400.0,20170825,1800,4409.44,4449.44,4388.88,4449.44,9.302407,BTC
1503702000.0,20170825,1900,4406.35,4420.0,4284.11,4307.17,9.418199,BTC
1503705600.0,20170825,2000,4326.0,4326.0,4247.48,4286.29,11.559022,BTC
1503709200.0,20170825,2100,4286.29,4336.13,4250.08,4288.99,9.574153,BTC
1503712800.0,20170825,2200,4288.99,4365.0,4288.99,4303.37,8.952755,BTC
1503716400.0,20170825,2300,4304.02,4343.18,4280.68,4280.68,9.873695,BTC
1503720000.0,20170826,0000,4280.71,4315.0,4274.33,4281.0,5.1987,BTC
1503723600.0,20170826,0100,4305.5,4315.0,4282.0,4284.0,4.259218,BTC
1503727200.0,20170826,0200,4284.0,4305.75,4260.62,4266.04,14.611868,BTC
1503730800.0,20170826,0300,4245.01,4297.94,4228.99,4297.94,17.568782,BTC
1503734400.0,20170826,0400,4297.94,4297.94,4271.51,4297.94,0.546526,BTC
1503738000.0,20170826,0500,4297.94,4319.67,4252.44,4295.75,16.850711,BTC
1503741600.0,20170826,0600,4307.72,4319.7,4280.81,4319.7,8.943147,BTC
1503745200.0,20170826,0700,4308.82,4319.7,4297.94,4319.7,2.366904,BTC
1503748800.0,20170826,0800,4319.7,4319.7,4318.74,4319.7,1.611675,BTC
1503752400.0,20170826,0900,4318.74,4318.74,4260.88,4274.84,14.725799,BTC
1503756000.0,20170826,1000,4289.12,4317.99,4289.12,4292.8,6.291791,BTC
1503759600.0,20170826,1100,4307.5,4317.99,4287.79,4288.72,13.523816,BTC
1503763200.0,20170826,1200,4288.72,4306.74,4234.42,4243.98,15.687533,BTC
1503766800.0,20170826,1300,4260.41,4295.0,4221.14,4261.89,9.437559,BTC
1503770400.0,20170826,1400,4258.53,4274.0,4242.04,4274.0,4.299722,BTC
1503774000.0,20170826,1500,4274.0,4275.0,4246.96,4275.0,5.23017,BTC
1503777600.0,20170826,1600,4275.0,4275.0,4212.41,4265.97,10.517696,BTC
1503781200.0,20170826,1700,4265.97,4272.99,4230.02,4255.19,8.880594,BTC
1503784800.0,20170826,1800,4255.19,4273.0,4236.51,4272.0,5.581725,BTC
1503788400.0,20170826,1900,4272.0,4351.32,4258.51,4293.52,22.451093,BTC
1503792000.0,20170826,2000,4293.52,4335.06,4279.0,4333.56,10.696855,BTC
1503795600.0,20170826,2100,4345.0,4345.0,4288.1,4313.98,12.215516,BTC
1503799200.0,20170826,2200,4323.06,4330.0,4288.09,4300.0,8.406972,BTC
1503802800.0,20170826,2300,4288.1,4367.0,4288.09,4337.44,8.203696,BTC
1503806400.0,20170827,0000,4332.51,4368.2,4315.52,4354.0,18.541335,BTC
1503810000.0,20170827,0100,4339.0,4383.03,4338.93,4379.32,19.411818,BTC
1503813600.0,20170827,0200,4379.5,4400.0,4368.1,4368.1,10.683409,BTC
1503817200.0,20170827,0300,4379.24,4379.24,4314.91,4314.91,14.343826,BTC
1503820800.0,20170827,0400,4329.19,4370.85,4303.02,4328.0,12.739895,BTC
1503824400.0,20170827,0500,4328.0,4342.19,4293.42,4320.52,13.12702,BTC
1503828000.0,20170827,0600,4314.9,4344.9,4314.89,4314.9,13.076941,BTC
1503831600.0,20170827,0700,4335.11,4342.96,4298.75,4313.84,8.534343,BTC
1503835200.0,20170827,0800,4331.29,4352.34,4302.12,4302.14,16.116807,BTC
1503838800.0,20170827,0900,4323.9,4345.81,4302.11,4320.81,12.868744,BTC
1503842400.0,20170827,1000,4330.0,4330.0,4285.56,4302.73,13.820714,BTC
1503846000.0,20170827,1100,4323.87,4344.99,4285.8,4323.37,14.332417,BTC
1503849600.0,20170827,1200,4340.0,4340.0,4298.66,4298.66,11.000033,BTC
1503853200.0,20170827,1300,4314.11,4333.68,4285.54,4312.69,11.898816,BTC
1503856800.0,20170827,1400,4312.69,4324.36,4295.89,4312.19,5.183741,BTC
1503860400.0,20170827,1500,4312.19,4335.0,4295.28,4325.0,7.194834,BTC
1503864000.0,20170827,1600,4290.01,4339.99,4290.01,4306.0,10.847071,BTC
1503867600.0,20170827,1700,4339.99,4370.92,4306.01,4340.0,21.115132,BTC
1503871200.0,20170827,1800,4369.0,4370.92,4335.0,4368.41,5.624452,BTC
1503874800.0,20170827,1900,4370.42,4386.78,4327.62,4368.41,34.524605,BTC
1503878400.0,20170827,2000,4336.12,4386.79,4336.12,4345.0,29.236913,BTC
1503882000.0,20170827,2100,4386.0,4386.0,4336.09,4370.0,16.746505,BTC
1503885600.0,20170827,2200,4350.0,4371.42,4315.16,4315.16,11.039354,BTC
1503889200.0,20170827,2300,4367.4,4367.4,4309.6,4310.01,18.68386,BTC
1503892800.0,20170828,0000,4310.01,4326.99,4282.2,4282.2,29.532451,BTC
1503896400.0,20170828,0100,4282.2,4317.2,4265.45,4280.04,26.815334,BTC
1503900000.0,20170828,0200,4280.04,4330.36,4258.78,4295.0,7.809995,BTC
1503903600.0,20170828,0300,4295.0,4310.0,4239.36,4239.37,9.137575,BTC
1503907200.0,20170828,0400,4239.36,4252.76,4124.54,4227.0,39.354378,BTC
1503910800.0,20170828,0500,4251.92,4251.92,4150.1,4169.01,21.490094,BTC
1503914400.0,20170828,0600,4223.8,4282.07,4199.01,4221.04,16.856597,BTC
1503918000.0,20170828,0700,4221.04,4297.11,4207.42,4261.9,16.696129,BTC
1503921600.0,20170828,0800,4261.9,4305.0,4239.15,4252.7,22.834958,BTC
1503925200.0,20170828,0900,4252.7,4298.83,4226.93,4227.0,18.001161,BTC
1503928800.0,20170828,1000,4240.0,4317.21,4240.0,4290.77,36.987361,BTC
1503932400.0,20170828,1100,4290.77,4365.4,4288.07,4308.0,43.898554,BTC
1503936000.0,20170828,1200,4309.0,4347.0,4271.86,4280.0,34.096299,BTC
1503939600.0,20170828,1300,4280.0,4347.0,4279.82,4347.0,20.362853,BTC
1503943200.0,20170828,1400,4295.32,4320.9,4279.82,4291.13,32.232606,BTC
1503946800.0,20170828,1500,4291.13,4315.0,4271.03,4273.59,35.166793,BTC
1503950400.0,20170828,1600,4317.2,4341.99,4273.59,4322.65,23.266611,BTC
1503954000.0,20170828,1700,4322.65,4370.45,4313.66,4324.67,41.915697,BTC
1503957600.0,20170828,1800,4324.64,4362.99,4307.22,4312.7,18.666938,BTC
1503961200.0,20170828,1900,4312.69,4361.37,4312.69,4321.65,23.376431,BTC
1503964800.0,20170828,2000,4321.65,4339.8,4290.18,4312.43,13.371582,BTC
1503968400.0,20170828,2100,4312.43,4349.98,4312.43,4331.47,20.517059,BTC
1503972000.0,20170828,2200,4346.76,4399.82,4331.45,4353.32,22.749447,BTC
1503975600.0,20170828,2300,4353.32,4386.69,4350.7,4386.69,28.704713,BTC
1503979200.0,20170829,0000,4353.65,4386.68,4331.46,4349.44,20.287086,BTC
1503982800.0,20170829,0100,4349.44,4386.69,4331.47,4349.54,20.222747,BTC
1503986400.0,20170829,0200,4349.55,4359.99,4314.35,4314.78,17.146541,BTC
1503990000.0,20170829,0300,4359.99,4383.99,4315.93,4376.99,21.2057,BTC
1503993600.0,20170829,0400,4363.48,4383.98,4358.5,4363.16,27.492272,BTC
1503997200.0,20170829,0500,4363.16,4404.05,4343.49,4356.76,30.538295,BTC
1504000800.0,20170829,0600,4356.76,4389.49,4343.48,4363.21,30.45445,BTC
1504004400.0,20170829,0700,4389.44,4404.07,4313.55,4329.02,39.971942,BTC
1504008000.0,20170829,0800,4328.12,4382.99,4328.12,4352.52,25.94743,BTC
1504011600.0,20170829,0900,4352.52,4379.99,4329.59,4367.4,30.624444,BTC
1504015200.0,20170829,1000,4367.4,4368.47,4329.57,4346.86,11.083362,BTC
1504018800.0,20170829,1100,4346.86,4417.61,4333.2,4368.5,20.396193,BTC
1504022400.0,20170829,1200,4368.5,4436.94,4347.59,4408.08,41.237112,BTC
1504026000.0,20170829,1300,4417.07,4625.85,4408.09,4580.0,34.373514,BTC
1504029600.0,20170829,1400,4581.61,4599.96,4530.87,4545.87,19.220643,BTC
1504033200.0,20170829,1500,4545.86,4597.97,4545.75,4570.0,33.933302,BTC
1504036800.0,20170829,1600,4569.65,4584.0,4503.92,4503.92,30.890227,BTC
1504040400.0,20170829,1700,4505.0,4555.55,4496.95,4555.55,36.10073,BTC
1504044000.0,20170829,1800,4533.47,4555.54,4511.45,4536.63,25.692199,BTC
1504047600.0,20170829,1900,4536.64,4555.55,4521.01,4555.55,34.531074,BTC
1504051200.0,20170829,2000,4540.0,4597.0,4535.09,4577.54,13.587935,BTC
1504054800.0,20170829,2100,4563.5,4624.99,4550.09,4618.93,25.897683,BTC
1504058400.0,20170829,2200,4618.92,4618.92,4564.77,4591.88,4.539268,BTC
1504062000.0,20170829,2300,4590.0,4619.6,4564.81,4587.48,8.170879,BTC
1504065600.0,20170830,0000,4564.52,4599.78,4527.45,4575.23,26.272797,BTC
1504069200.0,20170830,0100,4576.23,4619.99,4576.22,4597.55,45.780881,BTC
1504072800.0,20170830,0200,4597.54,4615.55,4565.33,4604.12,25.84694,BTC
1504076400.0,20170830,0300,4586.66,4618.3,4582.6,4583.61,21.524412,BTC
1504080000.0,20170830,0400,4600.0,4625.0,4579.61,4579.61,44.07068,BTC
1504083600.0,20170830,0500,4599.52,4617.0,4558.89,4590.49,34.419046,BTC
1504087200.0,20170830,0600,4590.49,4647.51,4575.55,4588.0,39.341436,BTC
1504090800.0,20170830,0700,4588.0,4632.0,4550.01,4550.02,31.720289,BTC
1504094400.0,20170830,0800,4550.0,4597.0,4542.42,4552.69,22.727698,BTC
1504098000.0,20170830,0900,4566.35,4589.77,4482.0,4482.0,30.342395,BTC
1504101600.0,20170830,1000,4502.17,4538.09,4416.01,4477.1,80.929427,BTC
1504105200.0,20170830,1100,4538.09,4569.0,4470.23,4498.35,42.152308,BTC
1504108800.0,20170830,1200,4537.0,4592.76,4416.16,4570.0,52.59406,BTC
1504112400.0,20170830,1300,4561.06,4588.0,4532.5,4585.31,40.357743,BTC
1504116000.0,20170830,1400,4584.0,4589.67,4531.48,4558.16,33.248825,BTC
1504119600.0,20170830,1500,4549.08,4575.18,4516.95,4546.77,36.812853,BTC
